,일자,지역,사망자,확진자,전일대비,격리해제,격리중,지역발생,해외유입,10만명당
455,2020-03-28,울산,0,39,0,0,0,0,0,3.4
456,2020-03-28,대전,0,31,0,0,0,0,0,2.1
457,2020-03-28,광주,0,20,0,0,0,0,0,1.37
458,2020-03-28,인천,0,51,5,0,0,0,0,1.73
459,2020-03-28,대구,101,6587,71,0,0,0,0,270.35
460,2020-03-28,부산,2,114,1,0,0,0,0,3.34
461,2020-03-28,서울,0,390,18,0,0,0,0,4.01
462,2020-03-28,합계,144,9478,146,0,0,0,0,18.28
463,2020-03-29,검역,0,189,21,0,0,0,0,0.0
464,2020-03-29,제주,0,8,0,0,0,0,0,1.19
465,2020-03-29,경남,0,94,3,0,0,0,0,2.8
466,2020-03-29,경북,37,1287,2,0,0,0,0,48.34
467,2020-03-29,전남,0,9,1,0,0,0,0,0.48
468,2020-03-29,전북,0,12,2,0,0,0,0,0.66
469,2020-03-29,충남,0,127,1,0,0,0,0,5.98
470,2020-03-29,충북,0,41,0,0,0,0,0,2.56
471,2020-03-29,강원,1,34,2,0,0,0,0,2.21
472,2020-03-29,경기,5,448,15,0,0,0,0,3.38
473,2020-03-29,세종,0,46,2,0,0,0,0,13.44
474,2020-03-29,울산,0,39,0,0,0,0,0,3.4
475,2020-03-29,대전,0,34,3,0,0,0,0,2.31
476,2020-03-29,광주,0,20,0,0,0,0,0,1.37
477,2020-03-29,인천,0,58,7,0,0,0,0,1.96
478,2020-03-29,대구,106,6610,23,0,0,0,0,271.29
479,2020-03-29,부산,3,117,3,0,0,0,0,3.43
480,2020-03-29,서울,0,410,20,0,0,0,0,4.21
481,2020-03-29,합계,152,9583,105,0,0,0,0,18.48
482,2020-03-30,검역,0,202,13,0,0,0,0,0.0
483,2020-03-30,제주,0,9,1,0,0,0,0,1.34
484,2020-03-30,경남,0,95,1,0,0,0,0,2.83
485,2020-03-30,경북,38,1298,11,0,0,0,0,48.75
486,2020-03-30,전남,0,9,0,0,0,0,0,0.48
487,2020-03-30,전북,0,13,1,0,0,0,0,0.72
488,2020-03-30,충남,0,127,0,0,0,0,0,5.98
489,2020-03-30,충북,0,44,3,0,0,0,0,2.75
490,2020-03-30,강원,1,36,2,0,0,0,0,2.34
491,2020-03-30,경기,5,463,15,0,0,0,0,3.49
492,2020-03-30,세종,0,46,0,0,0,0,0,13.44
493,2020-03-30,울산,0,39,0,0,0,0,0,3.4
494,2020-03-30,대전,0,34,0,0,0,0,0,2.31
495,2020-03-30,광주,0,20,0,0,0,0,0,1.37
496,2020-03-30,인천,0,58,0,0,0,0,0,1.96
497,2020-03-30,대구,111,6624,14,0,0,0,0,271.87
498,2020-03-30,부산,3,118,1,0,0,0,0,3.46
499,2020-03-30,서울,0,426,16,0,0,0,0,4.38
500,2020-03-30,합계,158,9661,78,0,0,0,0,18.63
501,2020-03-31,검역,0,217,15,0,0,0,0,0.0
502,2020-03-31,제주,0,9,0,0,0,0,0,1.34
503,2020-03-31,경남,0,96,1,0,0,0,0,2.86
504,2020-03-31,경북,38,1300,2,0,0,0,0,48.83
505,2020-03-31,전남,0,9,0,0,0,0,0,0.48
506,2020-03-31,전북,0,13,0,0,0,0,0,0.72
507,2020-03-31,충남,0,128,1,0,0,0,0,6.03
508,2020-03-31,충북,0,44,0,0,0,0,0,2.75
509,2020-03-31,강원,1,36,0,0,0,0,0,2.34
510,2020-03-31,경기,6,476,13,0,0,0,0,3.59
511,2020-03-31,세종,0,46,0,0,0,0,0,13.44
512,2020-03-31,울산,0,39,0,0,0,0,0,3.4
513,2020-03-31,대전,0,36,2,0,0,0,0,2.44
514,2020-03-31,광주,0,20,0,0,0,0,0,1.37
515,2020-03-31,인천,0,64,6,0,0,0,0,2.17
516,2020-03-31,대구,114,6684,60,0,0,0,0,274.33
517,2020-03-31,부산,3,119,1,0,0,0,0,3.49
518,2020-03-31,서울,0,450,24,0,0,0,0,4.62
519,2020-03-31,합계,162,9786,125,0,0,0,0,18.87
520,2020-04-01,검역,0,224,7,0,0,0,0,0.0
521,2020-04-01,제주,0,9,0,0,0,0,0,1.34
522,2020-04-01,경남,0,100,4,0,0,0,0,2.98
523,2020-04-01,경북,39,1302,2,0,0,0,0,48.9
524,2020-04-01,전남,0,12,3,0,0,0,0,0.64
525,2020-04-01,전북,0,14,1,0,0,0,0,0.77
526,2020-04-01,충남,0,131,3,0,0,0,0,6.17
527,2020-04-01,충북,0,44,0,0,0,0,0,2.75
528,2020-04-01,강원,1,38,2,0,0,0,0,2.47
529,2020-04-01,경기,6,499,23,0,0,0,0,3.77
530,2020-04-01,세종,0,46,0,0,0,0,0,13.44
531,2020-04-01,울산,1,39,0,0,0,0,0,3.4
532,2020-04-01,대전,0,36,0,0,0,0,0,2.44
533,2020-04-01,광주,0,24,4,0,0,0,0,1.65
534,2020-04-01,인천,0,69,5,0,0,0,0,2.33
535,2020-04-01,대구,115,6704,20,0,0,0,0,275.15
536,2020-04-01,부산,3,122,3,0,0,0,0,3.58
537,2020-04-01,서울,0,474,24,0,0,0,0,4.87
538,2020-04-01,합계,165,9887,101,0,0,0,0,19.07
539,2020-04-02,검역,0,242,18,0,0,0,0,0.0
540,2020-04-02,제주,0,9,0,0,0,0,0,1.34
541,2020-04-02,경남,0,106,6,0,0,0,0,3.15
542,2020-04-02,경북,41,1304,2,0,0,0,0,48.98
543,2020-04-02,전남,0,14,2,0,0,0,0,0.75
544,2020-04-02,전북,0,14,0,0,0,0,0,0.77
545,2020-04-02,충남,0,133,2,0,0,0,0,6.27
546,2020-04-02,충북,0,44,0,0,0,0,0,2.75
547,2020-04-02,강원,1,39,1,0,0,0,0,2.53
548,2020-04-02,경기,6,516,17,0,0,0,0,3.89
549,2020-04-02,세종,0,46,0,0,0,0,0,13.44
550,2020-04-02,울산,1,40,1,0,0,0,0,3.49
551,2020-04-02,대전,0,36,0,0,0,0,0,2.44
552,2020-04-02,광주,0,25,1,0,0,0,0,1.72
553,2020-04-02,인천,0,73,4,0,0,0,0,2.47
554,2020-04-02,대구,117,6725,21,0,0,0,0,276.01
555,2020-04-02,부산,3,122,0,0,0,0,0,3.58
556,2020-04-02,서울,0,488,14,0,0,0,0,5.01
557,2020-04-02,합계,169,9976,89,0,0,0,0,19.24
558,2020-04-03,검역,0,264,22,0,0,0,0,0.0
559,2020-04-03,제주,0,9,0,0,0,0,0,1.34
560,2020-04-03,경남,0,107,1,0,0,0,0,3.18
561,2020-04-03,경북,42,1309,5,0,0,0,0,49.16
562,2020-04-03,전남,0,15,1,0,0,0,0,0.8
563,2020-04-03,전북,0,15,1,0,0,0,0,0.83
564,2020-04-03,충남,0,134,1,0,0,0,0,6.31
565,2020-04-03,충북,0,45,1,0,0,0,0,2.81
566,2020-04-03,강원,1,41,2,0,0,0,0,2.66
567,2020-04-03,경기,6,539,23,0,0,0,0,4.07
568,2020-04-03,세종,0,46,0,0,0,0,0,13.44
569,2020-04-03,울산,1,40,0,0,0,0,0,3.49
570,2020-04-03,대전,0,36,0,0,0,0,0,2.44
571,2020-04-03,광주,0,26,1,0,0,0,0,1.78
572,2020-04-03,인천,0,74,1,0,0,0,0,2.5
573,2020-04-03,대구,121,6734,9,0,0,0,0,276.38
574,2020-04-03,부산,3,122,0,0,0,0,0,3.58
575,2020-04-03,서울,0,506,18,0,0,0,0,5.2
576,2020-04-03,합계,174,10062,86,0,0,0,0,19.41
577,2020-04-04,검역,0,279,15,0,0,0,0,0.0
578,2020-04-04,제주,0,9,0,0,0,0,0,1.34
579,2020-04-04,경남,0,108,1,0,0,0,0,3.21
580,2020-04-04,경북,44,1310,1,0,0,0,0,49.2
581,2020-04-04,전남,0,15,0,0,0,0,0,0.8
582,2020-04-04,전북,0,15,0,0,0,0,0,0.83
583,2020-04-04,충남,0,135,1,0,0,0,0,6.36
584,2020-04-04,충북,0,45,0,0,0,0,0,2.81
585,2020-04-04,강원,1,42,1,0,0,0,0,2.73
586,2020-04-04,경기,6,562,23,0,0,0,0,4.24
587,2020-04-04,세종,0,46,0,0,0,0,0,13.44
588,2020-04-04,울산,1,40,0,0,0,0,0,3.49
589,2020-04-04,대전,0,36,0,0,0,0,0,2.44
590,2020-04-04,광주,0,26,0,0,0,0,0,1.78
591,2020-04-04,인천,0,77,3,0,0,0,0,2.6
592,2020-04-04,대구,122,6761,27,0,0,0,0,277.49
593,2020-04-04,부산,3,122,0,0,0,0,0,3.58
594,2020-04-04,서울,0,528,22,0,0,0,0,5.42
595,2020-04-04,합계,177,10156,94,0,0,0,0,19.59
596,2020-04-05,검역,0,303,24,0,0,0,0,0.0
597,2020-04-05,제주,0,12,3,0,0,0,0,1.79
598,2020-04-05,경남,0,109,1,0,0,0,0,3.24
599,2020-04-05,경북,44,1314,4,0,0,0,0,49.35
600,2020-04-05,전남,0,15,0,0,0,0,0,0.8
601,2020-04-05,전북,0,16,1,0,0,0,0,0.88
602,2020-04-05,충남,0,135,0,0,0,0,0,6.36
603,2020-04-05,충북,0,45,0,0,0,0,0,2.81
604,2020-04-05,강원,1,45,3,0,0,0,0,2.92
605,2020-04-05,경기,7,572,10,0,0,0,0,4.32
606,2020-04-05,세종,0,46,0,0,0,0,0,13.44
607,2020-04-05,울산,1,40,0,0,0,0,0,3.49
608,2020-04-05,대전,0,37,1,0,0,0,0,2.51
609,2020-04-05,광주,0,27,1,0,0,0,0,1.85
610,2020-04-05,인천,0,79,2,0,0,0,0,2.67
611,2020-04-05,대구,127,6768,7,0,0,0,0,277.78
612,2020-04-05,부산,3,122,0,0,0,0,0,3.58
613,2020-04-05,서울,0,552,24,0,0,0,0,5.67
614,2020-04-05,합계,183,10237,81,0,0,0,0,19.74
615,2020-04-06,검역,0,310,7,0,0,0,0,0.0
616,2020-04-06,제주,0,12,0,0,0,0,0,1.79
617,2020-04-06,경남,0,111,2,0,0,0,0,3.3
618,2020-04-06,경북,45,1316,2,0,0,0,0,49.43
619,2020-04-06,전남,0,15,0,0,0,0,0,0.8
620,2020-04-06,전북,0,16,0,0,0,0,0,0.88
621,2020-04-06,충남,0,136,1,0,0,0,0,6.41
622,2020-04-06,충북,0,45,0,0,0,0,0,2.81
623,2020-04-06,강원,1,45,0,0,0,0,0,2.92
624,2020-04-06,경기,7,580,8,0,0,0,0,4.38
625,2020-04-06,세종,0,46,0,0,0,0,0,13.44
626,2020-04-06,울산,1,40,0,0,0,0,0,3.49
627,2020-04-06,대전,0,39,2,0,0,0,0,2.65
628,2020-04-06,광주,0,27,0,0,0,0,0,1.85
629,2020-04-06,인천,0,80,1,0,0,0,0,2.71
630,2020-04-06,대구,129,6781,13,0,0,0,0,278.31
631,2020-04-06,부산,3,122,0,0,0,0,0,3.58
632,2020-04-06,서울,0,563,11,0,0,0,0,5.78
633,2020-04-06,합계,186,10284,47,0,0,0,0,19.84
634,2020-04-07,검역,0,324,14,0,0,0,0,0.0
635,2020-04-07,제주,0,12,0,0,0,0,0,1.79
636,2020-04-07,경남,0,112,1,0,0,0,0,3.33
637,2020-04-07,경북,46,1317,1,0,0,0,0,49.46
638,2020-04-07,전남,0,15,0,0,0,0,0,0.8
639,2020-04-07,전북,0,16,0,0,0,0,0,0.88
640,2020-04-07,충남,0,137,1,0,0,0,0,6.45
641,2020-04-07,충북,0,45,0,0,0,0,0,2.81
642,2020-04-07,강원,1,47,2,0,0,0,0,3.05
643,2020-04-07,경기,7,590,10,0,0,0,0,4.45
644,2020-04-07,세종,0,46,0,0,0,0,0,13.44
645,2020-04-07,울산,1,40,0,0,0,0,0,3.49
646,2020-04-07,대전,0,39,0,0,0,0,0,2.65
647,2020-04-07,광주,0,27,0,0,0,0,0,1.85
648,2020-04-07,인천,0,80,0,0,0,0,0,2.71
649,2020-04-07,대구,134,6794,13,0,0,0,0,278.84
650,2020-04-07,부산,3,123,1,0,0,0,0,3.61
651,2020-04-07,서울,0,567,4,0,0,0,0,5.83
652,2020-04-07,합계,192,10331,47,0,0,0,0,19.93
653,2020-04-08,검역,0,338,14,0,0,0,0,0.0
654,2020-04-08,제주,0,12,0,0,0,0,0,1.79
655,2020-04-08,경남,0,113,1,0,0,0,0,3.36
656,2020-04-08,경북,46,1320,3,0,0,0,0,49.58
657,2020-04-08,전남,0,15,0,0,0,0,0,0.8
658,2020-04-08,전북,0,17,1,0,0,0,0,0.94
659,2020-04-08,충남,0,137,0,0,0,0,0,6.45
660,2020-04-08,충북,0,45,0,0,0,0,0,2.81
661,2020-04-08,강원,1,49,2,0,0,0,0,3.18
662,2020-04-08,경기,10,596,6,0,0,0,0,4.5
663,2020-04-08,세종,0,46,0,0,0,0,0,13.44
664,2020-04-08,울산,1,40,0,0,0,0,0,3.49
665,2020-04-08,대전,0,39,0,0,0,0,0,2.65
666,2020-04-08,광주,0,27,0,0,0,0,0,1.85
667,2020-04-08,인천,0,84,4,0,0,0,0,2.84
668,2020-04-08,대구,137,6803,9,0,0,0,0,279.21
669,2020-04-08,부산,3,125,2,0,0,0,0,3.66
670,2020-04-08,서울,2,578,11,0,0,0,0,5.94
671,2020-04-08,합계,200,10384,53,0,0,0,0,20.03
672,2020-04-09,검역,0,348,10,3,345,0,10,0.0
673,2020-04-09,제주,0,12,0,4,8,0,0,1.79
674,2020-04-09,경남,0,115,2,82,33,1,1,3.42
675,2020-04-09,경북,47,1320,0,968,305,0,0,49.58
676,2020-04-09,전남,0,15,0,4,11,0,0,0.8
677,2020-04-09,전북,0,17,0,7,10,0,0,0.94
678,2020-04-09,충남,0,138,1,105,33,1,0,6.5
679,2020-04-09,충북,0,45,0,30,15,0,0,2.81
680,2020-04-09,강원,1,49,0,24,24,0,0,3.18
681,2020-04-09,경기,11,606,10,259,336,5,5,4.57
682,2020-04-09,세종,0,46,0,16,30,0,0,13.44
683,2020-04-09,울산,1,40,0,28,11,0,0,3.49
684,2020-04-09,대전,0,39,0,20,19,0,0,2.65
685,2020-04-09,광주,0,27,0,15,12,0,0,1.85
686,2020-04-09,인천,0,84,0,31,53,0,0,2.84
687,2020-04-09,대구,139,6807,4,5106,1562,4,0,279.38
688,2020-04-09,부산,3,125,0,97,25,0,0,3.66
689,2020-04-09,서울,2,590,12,174,414,5,7,6.06
690,2020-04-09,합계,204,10423,39,6973,3246,16,23,20.1
691,2020-04-10,검역,0,352,4,3,349,0,4,0.0
692,2020-04-10,제주,0,12,0,4,8,0,0,1.79
693,2020-04-10,경남,0,115,0,82,33,0,0,3.42
694,2020-04-10,경북,48,1327,7,994,285,7,0,49.84
695,2020-04-10,전남,0,15,0,4,11,0,0,0.8
696,2020-04-10,전북,0,17,0,8,9,0,0,0.94
697,2020-04-10,충남,0,138,0,105,33,0,0,6.5
698,2020-04-10,충북,0,45,0,28,17,0,0,2.81
699,2020-04-10,강원,1,49,0,26,22,0,0,3.18
700,2020-04-10,경기,11,615,9,269,335,8,1,4.64
701,2020-04-10,세종,0,46,0,20,26,0,0,13.44
702,2020-04-10,울산,1,40,0,28,11,0,0,3.49
703,2020-04-10,대전,0,39,0,21,18,0,0,2.65
704,2020-04-10,광주,0,27,0,15,12,0,0,1.85
705,2020-04-10,인천,0,85,1,34,51,1,0,2.88
706,2020-04-10,대구,142,6807,0,5193,1472,0,0,279.38
707,2020-04-10,부산,3,126,1,98,25,1,0,3.69
708,2020-04-10,서울,2,595,5,185,408,5,0,6.11
709,2020-04-10,합계,208,10450,27,7117,3125,22,5,20.16
710,2020-04-11,검역,0,358,6,3,355,0,6,0.0
711,2020-04-11,제주,0,12,0,4,8,0,0,1.79
712,2020-04-11,경남,0,115,0,83,32,0,0,3.42
713,2020-04-11,경북,48,1330,3,1004,278,3,0,49.95
714,2020-04-11,전남,0,15,0,5,10,0,0,0.8
715,2020-04-11,전북,0,17,0,8,9,0,0,0.94
716,2020-04-11,충남,0,138,0,106,32,0,0,6.5
717,2020-04-11,충북,0,45,0,28,17,0,0,2.81
718,2020-04-11,강원,1,49,0,26,22,0,0,3.18
719,2020-04-11,경기,11,624,9,286,327,6,3,4.71
720,2020-04-11,세종,0,46,0,20,26,0,0,13.44
721,2020-04-11,울산,1,41,1,30,10,0,1,3.57
722,2020-04-11,대전,0,39,0,22,17,0,0,2.65
723,2020-04-11,광주,0,27,0,17,10,0,0,1.85
724,2020-04-11,인천,0,85,0,35,50,0,0,2.88
725,2020-04-11,대구,145,6814,7,5271,1398,6,1,279.66
726,2020-04-11,부산,3,126,0,100,23,0,0,3.69
727,2020-04-11,서울,2,599,4,195,402,3,1,6.15
728,2020-04-11,합계,211,10480,30,7243,3026,18,12,20.21
729,2020-04-12,검역,0,376,18,3,373,0,18,0.0
730,2020-04-12,제주,0,12,0,4,8,0,0,1.79
731,2020-04-12,경남,0,115,0,84,31,0,0,3.42
732,2020-04-12,경북,49,1333,3,1013,271,3,0,50.07
733,2020-04-12,전남,0,15,0,5,10,0,0,0.8
734,2020-04-12,전북,0,17,0,8,9,0,0,0.94
735,2020-04-12,충남,0,139,1,108,31,1,0,6.55
736,2020-04-12,충북,0,45,0,29,16,0,0,2.81
737,2020-04-12,강원,1,49,0,27,21,0,0,3.18
738,2020-04-12,경기,12,628,4,292,324,1,3,4.74
739,2020-04-12,세종,0,46,0,22,24,0,0,13.44
740,2020-04-12,울산,1,41,0,32,8,0,0,3.57
741,2020-04-12,대전,0,39,0,23,16,0,0,2.65
742,2020-04-12,광주,0,27,0,19,8,0,0,1.85
743,2020-04-12,인천,0,86,1,38,48,0,1,2.91
744,2020-04-12,대구,146,6816,2,5356,1314,1,1,279.75
745,2020-04-12,부산,3,126,0,103,20,0,0,3.69
746,2020-04-12,서울,2,602,3,202,398,2,1,6.18
747,2020-04-12,합계,214,10512,32,7368,2930,8,24,20.27
748,2020-04-13,검역,0,382,6,3,379,0,6,0.0
749,2020-04-13,제주,0,12,0,5,7,0,0,1.79
750,2020-04-13,경남,0,115,0,84,31,0,0,3.42
751,2020-04-13,경북,50,1337,4,1020,267,4,0,50.22
752,2020-04-13,전남,0,15,0,6,9,0,0,0.8
753,2020-04-13,전북,0,17,0,8,9,0,0,0.94
754,2020-04-13,충남,0,139,0,109,30,0,0,6.55
755,2020-04-13,충북,0,45,0,31,14,0,0,2.81
756,2020-04-13,강원,1,49,0,28,20,0,0,3.18
757,2020-04-13,경기,13,631,3,305,313,1,2,4.76
758,2020-04-13,세종,0,46,0,22,24,0,0,13.44
759,2020-04-13,울산,1,41,0,33,7,0,0,3.57
760,2020-04-13,대전,0,39,0,23,16,0,0,2.65
761,2020-04-13,광주,0,27,0,19,8,0,0,1.85
762,2020-04-13,인천,0,87,1,39,48,0,1,2.94
763,2020-04-13,대구,147,6819,3,5395,1277,3,0,279.87
764,2020-04-13,부산,3,126,0,103,20,0,0,3.69
765,2020-04-13,서울,2,610,8,214,394,1,7,6.27
766,2020-04-13,합계,217,10537,25,7447,2873,9,16,20.32
767,2020-04-14,검역,0,389,7,4,385,0,7,0.0
768,2020-04-14,제주,0,12,0,5,7,0,0,1.79
769,2020-04-14,경남,0,115,0,84,31,0,0,3.42
770,2020-04-14,경북,50,1342,5,1029,263,5,0,50.4
771,2020-04-14,전남,0,15,0,6,9,0,0,0.8
772,2020-04-14,전북,0,17,0,8,9,0,0,0.94
773,2020-04-14,충남,0,139,0,113,26,0,0,6.55
774,2020-04-14,충북,0,45,0,31,14,0,0,2.81
775,2020-04-14,강원,1,49,0,29,19,0,0,3.18
776,2020-04-14,경기,13,639,8,313,313,5,3,4.82
777,2020-04-14,세종,0,46,0,21,25,0,0,13.44
778,2020-04-14,울산,1,42,1,33,8,1,0,3.66
779,2020-04-14,대전,0,39,0,24,15,0,0,2.65
780,2020-04-14,광주,0,27,0,21,6,0,0,1.85
781,2020-04-14,인천,0,88,1,42,46,0,1,2.98
782,2020-04-14,대구,152,6822,3,5440,1230,2,1,279.99
783,2020-04-14,부산,3,126,0,103,20,0,0,3.69
784,2020-04-14,서울,2,612,2,228,382,2,0,6.29
785,2020-04-14,합계,222,10564,27,7534,2808,15,12,20.38
786,2020-04-15,검역,0,393,4,4,389,0,4,0.0
787,2020-04-15,제주,0,13,1,5,8,0,1,1.94
788,2020-04-15,경남,0,115,0,84,31,0,0,3.42
789,2020-04-15,경북,50,1348,6,1035,263,6,0,50.63
790,2020-04-15,전남,0,15,0,7,8,0,0,0.8
791,2020-04-15,전북,0,17,0,8,9,0,0,0.94
792,2020-04-15,충남,0,139,0,114,25,0,0,6.55
793,2020-04-15,충북,0,45,0,31,14,0,0,2.81
794,2020-04-15,강원,1,51,2,27,23,1,1,3.31
795,2020-04-15,경기,13,645,6,322,310,6,0,4.87
796,2020-04-15,세종,0,46,0,21,25,0,0,13.44
797,2020-04-15,울산,1,42,0,33,8,0,0,3.66
798,2020-04-15,대전,0,39,0,24,15,0,0,2.65
799,2020-04-15,광주,0,28,1,21,7,1,0,1.92
800,2020-04-15,인천,0,88,0,48,40,0,0,2.98
801,2020-04-15,대구,155,6823,1,5486,1182,0,1,280.03
802,2020-04-15,부산,3,127,1,107,17,0,1,3.72
803,2020-04-15,서울,2,617,5,239,376,2,3,6.34
804,2020-04-15,합계,225,10591,27,7616,2750,16,11,20.43
805,2020-04-16,검역,0,397,4,4,393,0,4,0.0
806,2020-04-16,제주,0,13,0,5,8,0,0,1.94
807,2020-04-16,경남,0,115,0,82,33,0,0,3.42
808,2020-04-16,경북,50,1352,4,1044,258,4,0,50.78
809,2020-04-16,전남,0,15,0,7,8,0,0,0.8
810,2020-04-16,전북,0,17,0,9,8,0,0,0.94
811,2020-04-16,충남,0,139,0,115,24,0,0,6.55
812,2020-04-16,충북,0,45,0,34,11,0,0,2.81
813,2020-04-16,강원,1,52,1,27,24,1,0,3.38
814,2020-04-16,경기,14,649,4,330,305,1,3,4.9
815,2020-04-16,세종,0,46,0,21,25,0,0,13.44
816,2020-04-16,울산,1,42,0,34,7,0,0,3.66
817,2020-04-16,대전,0,39,0,25,14,0,0,2.65
818,2020-04-16,광주,0,28,0,22,6,0,0,1.92
819,2020-04-16,인천,0,88,0,51,37,0,0,2.98
820,2020-04-16,대구,158,6827,4,5586,1083,4,0,280.2
821,2020-04-16,부산,3,130,3,111,16,0,3,3.81
822,2020-04-16,서울,2,619,2,250,367,1,1,6.36
823,2020-04-16,합계,229,10613,22,7757,2627,11,11,20.47
824,2020-04-17,검역,0,408,11,5,403,0,11,0.0
825,2020-04-17,제주,0,13,0,5,8,0,0,1.94
826,2020-04-17,경남,0,115,0,84,31,0,0,3.42
827,2020-04-17,경북,50,1356,4,1037,269,4,0,50.93
828,2020-04-17,전남,0,15,0,7,8,0,0,0.8
829,2020-04-17,전북,0,17,0,9,8,0,0,0.94
830,2020-04-17,충남,0,139,0,115,24,0,0,6.55
831,2020-04-17,충북,0,45,0,37,8,0,0,2.81
832,2020-04-17,강원,1,52,0,28,23,0,0,3.38
833,2020-04-17,경기,14,650,1,340,296,1,0,4.91
834,2020-04-17,세종,0,46,0,24,22,0,0,13.44
835,2020-04-17,울산,1,42,0,34,7,0,0,3.66
836,2020-04-17,대전,0,40,1,25,15,1,0,2.71
837,2020-04-17,광주,0,30,2,22,8,0,2,2.06
838,2020-04-17,인천,0,89,1,51,38,1,0,3.01
839,2020-04-17,대구,159,6827,0,5626,1042,0,0,280.2
840,2020-04-17,부산,3,130,0,112,15,0,0,3.81
841,2020-04-17,서울,2,621,2,268,351,1,1,6.38
842,2020-04-17,합계,230,10635,22,7829,2576,8,14,20.51
843,2020-04-18,검역,0,412,4,7,405,0,4,0.0
844,2020-04-18,제주,0,13,0,6,7,0,0,1.94
845,2020-04-18,경남,0,116,1,84,32,1,0,3.45
846,2020-04-18,경북,51,1358,2,1046,261,1,1,51.0
847,2020-04-18,전남,0,15,0,7,8,0,0,0.8
848,2020-04-18,전북,0,17,0,9,8,0,0,0.94
849,2020-04-18,충남,0,141,2,119,22,1,1,6.64
850,2020-04-18,충북,0,45,0,38,7,0,0,2.81
851,2020-04-18,강원,1,53,1,28,24,0,1,3.44
852,2020-04-18,경기,14,654,4,361,279,4,0,4.94
853,2020-04-18,세종,0,46,0,25,21,0,0,13.44
854,2020-04-18,울산,1,42,0,34,7,0,0,3.66
855,2020-04-18,대전,0,39,-1,25,14,-1,0,2.65
856,2020-04-18,광주,0,30,0,22,8,0,0,2.06
857,2020-04-18,인천,0,90,1,55,35,0,1,3.04
858,2020-04-18,대구,160,6830,3,5685,985,3,0,280.32
859,2020-04-18,부산,3,130,0,112,15,0,0,3.81
860,2020-04-18,서울,2,622,1,274,346,0,1,6.39
861,2020-04-18,합계,232,10653,18,7937,2484,9,9,20.55
862,2020-04-19,검역,0,414,2,8,406,0,2,0.0
863,2020-04-19,제주,0,13,0,6,7,0,0,1.94
864,2020-04-19,경남,0,116,0,85,31,0,0,3.45
865,2020-04-19,경북,51,1359,1,1057,251,1,0,51.04
866,2020-04-19,전남,0,15,0,8,7,0,0,0.8
867,2020-04-19,전북,0,17,0,9,8,0,0,0.94
868,2020-04-19,충남,0,141,0,122,19,0,0,6.64
869,2020-04-19,충북,0,45,0,38,7,0,0,2.81
870,2020-04-19,강원,2,53,0,28,23,0,0,3.44
871,2020-04-19,경기,14,654,0,370,270,0,0,4.94
872,2020-04-19,세종,0,46,0,29,17,0,0,13.44
873,2020-04-19,울산,1,42,0,34,7,0,0,3.66
874,2020-04-19,대전,0,39,0,25,14,0,0,2.65
875,2020-04-19,광주,0,30,0,22,8,0,0,2.06
876,2020-04-19,인천,0,91,1,55,36,0,1,3.08
877,2020-04-19,대구,161,6832,2,5743,928,1,1,280.4
878,2020-04-19,부산,3,130,0,115,12,0,0,3.81
879,2020-04-19,서울,2,624,2,288,334,1,1,6.41
880,2020-04-19,합계,234,10661,8,8042,2385,3,5,20.56
881,2020-04-20,검역,0,418,4,10,408,0,4,0.0
882,2020-04-20,제주,0,13,0,6,7,0,0,1.94
883,2020-04-20,경남,0,116,0,87,29,0,0,3.45
884,2020-04-20,경북,51,1361,2,1064,246,2,0,51.12
885,2020-04-20,전남,0,15,0,8,7,0,0,0.8
886,2020-04-20,전북,0,17,0,9,8,0,0,0.94
887,2020-04-20,충남,0,141,0,122,19,0,0,6.64
888,2020-04-20,충북,0,45,0,38,7,0,0,2.81
889,2020-04-20,강원,2,53,0,28,23,0,0,3.44
890,2020-04-20,경기,14,656,2,387,255,1,1,4.95
891,2020-04-20,세종,0,46,0,29,17,0,0,13.44
892,2020-04-20,울산,1,43,1,34,8,0,1,3.75
893,2020-04-20,대전,0,39,0,26,13,0,0,2.65
894,2020-04-20,광주,0,30,0,22,8,0,0,2.06
895,2020-04-20,인천,0,92,1,56,36,0,1,3.11
896,2020-04-20,대구,163,6833,1,5769,901,1,0,280.44
897,2020-04-20,부산,3,132,2,115,14,2,0,3.87
898,2020-04-20,서울,2,624,0,304,318,0,0,6.41
899,2020-04-20,합계,236,10674,13,8114,2324,6,7,20.59
900,2020-04-21,검역,0,421,3,49,372,0,3,0.0
901,2020-04-21,제주,0,13,0,6,7,0,0,1.94
902,2020-04-21,경남,0,116,0,88,28,0,0,3.45
903,2020-04-21,경북,51,1361,0,1072,238,0,0,51.12
904,2020-04-21,전남,0,15,0,8,7,0,0,0.8
905,2020-04-21,전북,0,17,0,9,8,0,0,0.94
906,2020-04-21,충남,0,141,0,123,18,0,0,6.64
907,2020-04-21,충북,0,45,0,39,6,0,0,2.81
908,2020-04-21,강원,2,53,0,30,21,0,0,3.44
909,2020-04-21,경기,14,658,2,398,246,1,1,4.97
910,2020-04-21,세종,0,46,0,29,17,0,0,13.44
911,2020-04-21,울산,1,43,0,35,7,0,0,3.75
912,2020-04-21,대전,0,39,0,26,13,0,0,2.65
913,2020-04-21,광주,0,30,0,22,8,0,0,2.06
914,2020-04-21,인천,0,92,0,56,36,0,0,3.11
